Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Year,Month,Month_Name,Quarter,Day_of_Week,Week_of_Year,Shipping_Days,Discount,Discounted_Sales,Profit_Margin,Profit,Profitability,Is_Profitable
5796,CA-2015-124856,2015-09-29,2015-10-03,Second Class,LD-17005,Lisa DeCherney,Consumer,United States,New York City,New York,10011.0,East,OFF-ST-10002615,Office Supplies,Storage,"Dual Level, Single-Width Filing Carts",1395.54,2015,9,September,3,Tuesday,40,4,0.07621996991852592,1289.1719831799003,0.38891844789336627,501.3827667659397,0.35927509549417413,True
5797,CA-2015-124856,2015-09-29,2015-10-03,Second Class,LD-17005,Lisa DeCherney,Consumer,United States,New York City,New York,10011.0,East,FUR-FU-10000521,Furniture,Furnishings,"Seth Thomas 14"" Putty-Colored Wall Clock",117.36,2015,9,September,3,Tuesday,40,4,0.12590532198007048,102.58375141241892,0.24791772525691239,25.43233029848747,0.21670356423387416,True
5798,CA-2015-124856,2015-09-29,2015-10-03,Second Class,LD-17005,Lisa DeCherney,Consumer,United States,New York City,New York,10011.0,East,OFF-LA-10000121,Office Supplies,Labels,Avery 48,18.9,2015,9,September,3,Tuesday,40,4,0.08383994197798986,17.31542509661599,0.34246744341528645,5.9299693644869675,0.3137549928299983,True
5799,CA-2015-124856,2015-09-29,2015-10-03,Second Class,LD-17005,Lisa DeCherney,Consumer,United States,New York City,New York,10011.0,East,OFF-PA-10001289,Office Supplies,Paper,White Computer Printout Paper by Universal,77.52,2015,9,September,3,Tuesday,40,4,0.19024474912792105,62.77222704760355,0.39917020044186324,25.056802452774058,0.32323016579945896,True
5800,CA-2015-166716,2015-08-20,2015-08-25,Second Class,CR-12730,Craig Reiter,Consumer,United States,Chicago,Illinois,60610.0,Central,FUR-CH-10004495,Furniture,Chairs,"Global Leather and Oak Executive Chair, Black",421.372,2015,8,August,3,Thursday,34,5,0.1403054005836485,362.25123274526686,0.3279865689750394,118.81353893509852,0.28196828202894003,True
5801,CA-2015-123225,2015-07-11,2015-07-14,First Class,MN-17935,Michael Nguyen,Consumer,United States,El Paso,Texas,79907.0,Central,TEC-PH-10000895,Technology,Phones,Polycom VVX 310 VoIP phone,575.968,2015,7,July,3,Saturday,28,3,0.10988462496062133,512.6779723306809,0.23147845339645662,118.67390412553739,0.20604253035852235,True
5802,CA-2015-123225,2015-07-11,2015-07-14,First Class,MN-17935,Michael Nguyen,Consumer,United States,El Paso,Texas,79907.0,Central,OFF-PA-10000552,Office Supplies,Paper,Xerox 200,10.368,2015,7,July,3,Saturday,28,3,0.12895504678956998,9.03099407488574,0.2596078308223058,2.3445167819501833,0.22613009085167662,True
5803,CA-2016-163440,2016-03-22,2016-03-24,First Class,RD-19900,Ruben Dartt,Consumer,United States,Thousand Oaks,California,91360.0,West,TEC-PH-10000376,Technology,Phones,Square Credit Card Reader,15.984,2016,3,March,1,Tuesday,12,2,0.10434351977963595,14.316173179842298,0.1730375537901762,2.4772355866764397,0.15498220637365112,True
5804,US-2018-106796,2018-05-12,2018-05-19,Standard Class,JP-16135,Julie Prescott,Home Office,United States,Springfield,Ohio,45503.0,East,OFF-AR-10003504,Office Supplies,Art,Newell 347,10.272,2018,5,May,2,Saturday,19,7,0.13914610560647964,8.842691203210242,0.3237828452732031,2.863111717647736,0.27872972329125156,True
5805,CA-2018-113873,2018-11-13,2018-11-19,Standard Class,KE-16420,Katrina Edelman,Corporate,United States,Dallas,Texas,75220.0,Central,OFF-ST-10000943,Office Supplies,Storage,Eldon ProFile File 'N Store Portable File Tub Letter/Legal Size Black,61.792,2018,11,November,4,Tuesday,46,6,0.14144017458980646,53.052128731746684,0.3305077297581556,17.534138625967017,0.28376065875788153,True
5806,CA-2018-113873,2018-11-13,2018-11-19,Standard Class,KE-16420,Katrina Edelman,Corporate,United States,Dallas,Texas,75220.0,Central,FUR-BO-10003441,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Fully Assembled",205.9992,2018,11,November,4,Tuesday,46,6,0.14201058403586103,176.74513329707986,0.30668785901192935,54.20558652165949,0.26313493703693747,True
5807,CA-2017-149783,2017-09-04,2017-09-07,Second Class,DL-13315,Delfina Latchford,Consumer,United States,Knoxville,Tennessee,37918.0,South,OFF-PA-10002195,Office Supplies,Paper,"RSVP Cards & Envelopes, Blank White, 8-1/2"" X 11"", 24 Cards/25 Envelopes/Set",12.192,2017,9,September,3,Monday,36,3,0.043936576725054535,11.656325256568135,0.37173685131138456,4.333085648738005,0.3554040066222117,True
5808,CA-2017-149783,2017-09-04,2017-09-07,Second Class,DL-13315,Delfina Latchford,Consumer,United States,Knoxville,Tennessee,37918.0,South,OFF-AP-10001205,Office Supplies,Appliances,Belkin 5 Outlet SurgeMaster Power Centers,87.168,2017,9,September,3,Monday,36,3,0.18301568036340335,71.21488917408287,0.3216131961978185,22.903648124150212,0.262752938281826,True
5809,CA-2017-149783,2017-09-04,2017-09-07,Second Class,DL-13315,Delfina Latchford,Consumer,United States,Knoxville,Tennessee,37918.0,South,OFF-AR-10002987,Office Supplies,Art,Prismacolor Color Pencil Set,31.744,2017,9,September,3,Monday,36,3,0.08534098016102554,29.034935925768405,0.3787091165152573,10.995794932524857,0.3463897093159292,True
5810,CA-2017-125017,2017-02-06,2017-02-11,Standard Class,KB-16240,Karen Bern,Corporate,United States,Chattanooga,Tennessee,37421.0,South,FUR-FU-10000723,Furniture,Furnishings,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",132.224,2017,2,February,1,Monday,6,5,0.21052691636583876,104.38728901044333,0.29572018889688556,30.869428824602085,0.23346312942130087,True
5811,US-2016-163279,2016-03-22,2016-03-26,Standard Class,JD-16150,Justin Deggeller,Corporate,United States,San Diego,California,92037.0,West,OFF-PA-10003127,Office Supplies,Paper,Easy-staple paper,105.52,2016,3,March,1,Tuesday,12,4,0.006665758995251192,104.81662911082108,0.3512532061561022,36.81717703365094,0.34891183693755634,True
5812,US-2016-163279,2016-03-22,2016-03-26,Standard Class,JD-16150,Justin Deggeller,Corporate,United States,San Diego,California,92037.0,West,FUR-FU-10000747,Furniture,Furnishings,Tenex B1-RE Series Chair Mats for Low Pile Carpets,91.96,2016,3,March,1,Tuesday,12,4,0.24713950106125074,69.23305148240738,0.314184700310996,21.75196553161592,0.23653725023505787,True
5813,US-2016-163279,2016-03-22,2016-03-26,Standard Class,JD-16150,Justin Deggeller,Corporate,United States,San Diego,California,92037.0,West,TEC-PH-10001795,Technology,Phones,ClearOne CHATAttach 160 - speaker phone,1487.976,2016,3,March,1,Tuesday,12,4,0.21416980185262574,1169.2964749185376,0.15828884711453223,185.08659094994186,0.1243881560925323,True
5814,CA-2016-150196,2016-07-02,2016-07-03,First Class,SR-20740,Steven Roelle,Home Office,United States,New York City,New York,10024.0,East,OFF-PA-10003797,Office Supplies,Paper,Xerox 209,19.44,2016,7,July,3,Saturday,26,1,0.07751520008014301,17.93310451044202,0.3777130055880424,6.7735668041635355,0.3484345063870131,True
5815,US-2016-106495,2016-06-15,2016-06-17,First Class,AC-10450,Amy Cox,Consumer,United States,Tampa,Florida,33614.0,South,TEC-AC-10002718,Technology,Accessories,Belkin Standard 104 key USB Keyboard,11.672,2016,6,June,2,Wednesday,24,2,0.0640137391442379,10.924831636708456,0.1776976865961851,1.941317308295907,0.16632259323988235,True
5816,CA-2015-124730,2015-11-26,2015-11-26,Same Day,LS-17245,Lynn Smith,Consumer,United States,Utica,New York,13501.0,East,TEC-PH-10002170,Technology,Phones,ClearSounds CSC500 Amplified Spirit Phone Corded phone,279.96,2015,11,November,4,Thursday,48,0,0.06132511147551161,262.79142179131577,0.24952806070654268,65.5738338499021,0.23422572456744573,True
5817,CA-2015-124730,2015-11-26,2015-11-26,Same Day,LS-17245,Lynn Smith,Consumer,United States,Utica,New York,13501.0,East,OFF-BI-10001078,Office Supplies,Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 14 7/8"" X 11""",12.912,2015,11,November,4,Thursday,48,0,0.08330512976791192,11.836364164436722,0.34944867957084225,4.136201828182048,0.32033781197196776,True
5818,CA-2015-124730,2015-11-26,2015-11-26,Same Day,LS-17245,Lynn Smith,Consumer,United States,Utica,New York,13501.0,East,OFF-BI-10001031,Office Supplies,Binders,Pressboard Data Binders by Wilson Jones,17.088,2015,11,November,4,Thursday,48,0,0.18552754361063734,13.917705334781429,0.33888072260949176,4.716442040916709,0.276009014566755,True
5819,CA-2015-124730,2015-11-26,2015-11-26,Same Day,LS-17245,Lynn Smith,Consumer,United States,Utica,New York,13501.0,East,OFF-LA-10001158,Office Supplies,Labels,"Avery Address/Shipping Labels for Typewriters, 4"" x 2""",93.15,2015,11,November,4,Thursday,48,0,0.11329034994020744,82.59700390306968,0.2623282960973483,21.667531296638295,0.23260903163326133,True
5820,CA-2015-124730,2015-11-26,2015-11-26,Same Day,LS-17245,Lynn Smith,Consumer,United States,Utica,New York,13501.0,East,OFF-LA-10001613,Office Supplies,Labels,Avery File Folder Labels,11.52,2015,11,November,4,Thursday,48,0,0.18038629181858631,9.441949918249884,0.364864755137724,3.445034744944897,0.2990481549431334,True
5821,CA-2018-117632,2018-05-12,2018-05-18,Standard Class,CS-12175,Charles Sheldon,Corporate,United States,San Francisco,California,94122.0,West,OFF-SU-10000157,Office Supplies,Supplies,Compact Automatic Electric Letter Opener,238.62,2018,5,May,2,Saturday,19,6,0.18040385989790866,195.57203095116105,0.34258336442645776,66.99972435096409,0.28078000314711293,True
5822,CA-2018-117632,2018-05-12,2018-05-18,Standard Class,CS-12175,Charles Sheldon,Corporate,United States,San Francisco,California,94122.0,West,OFF-AP-10004868,Office Supplies,Appliances,Hoover Commercial Soft Guard Upright Vacuum And Disposable Filtration Bags,7.77,2018,5,May,2,Saturday,19,6,0.18882956008489593,6.302794318140358,0.37829977792850067,2.384345690881513,0.30686559728204804,True
5823,CA-2018-117632,2018-05-12,2018-05-18,Standard Class,CS-12175,Charles Sheldon,Corporate,United States,San Francisco,California,94122.0,West,FUR-TA-10001520,Furniture,Tables,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",285.48,2018,5,May,2,Saturday,19,6,0.2611006222519726,210.94099435950687,0.2232348367637448,16.50009931723868,0.0577977417585774,True
5824,CA-2018-117632,2018-05-12,2018-05-18,Standard Class,CS-12175,Charles Sheldon,Corporate,United States,San Francisco,California,94122.0,West,OFF-BI-10001900,Office Supplies,Binders,"DXL Angle-View Binders with Locking Rings, Black",19.168,2018,5,May,2,Saturday,19,6,0.0006562258020601287,19.15542146382611,0.31214872539753097,5.979340394385827,0.3119438853498449,True
5825,CA-2015-115056,2015-05-02,2015-05-02,Same Day,AR-10510,Andrew Roberts,Consumer,United States,Columbus,Ohio,43229.0,East,OFF-AP-10003971,Office Supplies,Appliances,Belkin 6 Outlet Metallic Surge Strip,26.136,2015,5,May,2,Saturday,18,0,0.1868029783163194,21.253717358724675,0.3057010686584906,6.497284109527645,0.2485951985586029,True
5826,CA-2018-161067,2018-09-03,2018-09-06,Second Class,KB-16405,Katrina Bavinger,Home Office,United States,New York City,New York,10035.0,East,OFF-PA-10000418,Office Supplies,Paper,Xerox 189,419.4,2018,9,September,3,Monday,36,3,0.02749188781707528,407.86990224951865,0.25066283893689983,102.23782761478017,0.243771644288937,True
5827,CA-2018-161067,2018-09-03,2018-09-06,Second Class,KB-16405,Katrina Bavinger,Home Office,United States,New York City,New York,10035.0,East,FUR-CH-10004626,Furniture,Chairs,Office Star Flex Back Scooter Chair with Aluminum Finish Frame,90.801,2018,9,September,3,Monday,36,3,0.22174609651696972,70.66623269016263,0.21071832871474255,14.890670449038176,0.1639923618576687,True
5828,CA-2018-161067,2018-09-03,2018-09-06,Second Class,KB-16405,Katrina Bavinger,Home Office,United States,New York City,New York,10035.0,East,FUR-CH-10004860,Furniture,Chairs,Global Low Back Tilter Chair,181.764,2018,9,September,3,Monday,36,3,0.2752446586263282,131.73442986944409,0.2955219478487643,-4.423220281879755,-0.024334963369422737,False
5829,CA-2018-161067,2018-09-03,2018-09-06,Second Class,KB-16405,Katrina Bavinger,Home Office,United States,New York City,New York,10035.0,East,OFF-AR-10003251,Office Supplies,Art,Prang Drawing Pencil Set,5.56,2018,9,September,3,Monday,36,3,0.06978323903528671,5.172005190963805,0.3894306080144366,2.0141371261708567,0.36225487880770807,True
5830,CA-2017-122063,2017-12-03,2017-12-07,Standard Class,MM-17920,Michael Moore,Consumer,United States,Richmond,Indiana,47374.0,Central,FUR-TA-10004575,Furniture,Tables,Hon 5100 Series Wood Tables,581.96,2017,12,December,4,Sunday,48,4,0.12169966901408769,511.13566062056157,0.34571856018143976,176.70908464712957,0.3036447258353316,True
5831,CA-2017-122063,2017-12-03,2017-12-07,Standard Class,MM-17920,Michael Moore,Consumer,United States,Richmond,Indiana,47374.0,Central,FUR-CH-10004754,Furniture,Chairs,"Global Stack Chair with Arms, Black",29.98,2017,12,December,4,Sunday,48,4,0.18567005676263013,24.41361169825635,0.3348160146277612,8.174068171479881,0.2726507061867872,True
5832,CA-2016-111206,2016-07-18,2016-07-22,Standard Class,RF-19735,Roland Fjeld,Consumer,United States,San Diego,California,92105.0,West,TEC-AC-10003095,Technology,Accessories,Logitech G35 7.1-Channel Surround Sound Headset,519.96,2016,7,July,3,Monday,29,4,0.14490671252448817,444.6143057557672,0.16591667730857265,73.76892829485467,0.14187423704680105,True
5833,CA-2017-142895,2017-07-21,2017-07-26,Standard Class,BP-11290,Beth Paige,Consumer,United States,Concord,North Carolina,28027.0,South,OFF-LA-10000262,Office Supplies,Labels,Avery 494,6.264,2017,7,July,3,Friday,29,5,0.09529652683494294,5.667062555905917,0.2719167040872197,1.5409689720580322,0.2460039865993027,True
5834,CA-2017-142895,2017-07-21,2017-07-26,Standard Class,BP-11290,Beth Paige,Consumer,United States,Concord,North Carolina,28027.0,South,FUR-CH-10002961,Furniture,Chairs,"Leather Task Chair, Black",363.92,2017,7,July,3,Friday,29,5,0.2355996030485169,278.18059245858376,0.2732054574281288,76.00045601027526,0.2088383601073732,True
5835,CA-2016-101868,2016-06-09,2016-06-16,Standard Class,MJ-17740,Max Jones,Consumer,United States,Miami,Florida,33178.0,South,OFF-BI-10003876,Office Supplies,Binders,"Green Canvas Binder for 8-1/2"" x 14"" Sheets",64.2,2016,6,June,2,Thursday,23,7,0.15136985310032938,54.48205543095886,0.38630842433588375,21.046876988113993,0.3278329748927413,True
5836,CA-2016-101868,2016-06-09,2016-06-16,Standard Class,MJ-17740,Max Jones,Consumer,United States,Miami,Florida,33178.0,South,OFF-BI-10002133,Office Supplies,Binders,"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets",38.52,2016,6,June,2,Thursday,23,7,0.055922579685087674,36.365862230530425,0.32822020885533776,11.936010896509135,0.309865288071369,True
5837,CA-2016-101868,2016-06-09,2016-06-16,Standard Class,MJ-17740,Max Jones,Consumer,United States,Miami,Florida,33178.0,South,TEC-AC-10004396,Technology,Accessories,Logitech Keyboard K120,72.6,2016,6,June,2,Thursday,23,7,0.2273190883004797,56.09663418938517,0.22558028792759366,12.654294892210402,0.17430158253733338,True
5838,CA-2018-133207,2018-11-27,2018-12-03,Standard Class,DO-13645,Doug O'Connell,Consumer,United States,Los Angeles,California,90036.0,West,TEC-PH-10004100,Technology,Phones,Griffin GC17055 Auxiliary Audio Cable,57.568,2018,11,November,4,Tuesday,48,6,0.132188510470022,49.95817182926177,0.16642340045162723,8.314208836172435,0.14442413903857065,True
5839,CA-2016-132948,2016-03-27,2016-04-03,Standard Class,MV-17485,Mark Van Huff,Consumer,United States,Seattle,Washington,98115.0,West,OFF-ST-10000636,Office Supplies,Storage,Rogers Profile Extra Capacity Storage Tub,83.7,2016,3,March,1,Sunday,12,7,0.0607479645259696,78.61539536917634,0.3414170976657026,26.840640118785903,0.32067670392814696,True
5840,CA-2016-134992,2016-09-22,2016-09-26,Second Class,MG-17875,Michael Grace,Home Office,United States,Arlington,Virginia,22204.0,South,OFF-PA-10001972,Office Supplies,Paper,Xerox 214,32.4,2016,9,September,3,Thursday,38,4,0.1198329746734333,28.51741162058076,0.34151539226008526,9.739135015844951,0.3005905869087948,True
5841,CA-2016-134992,2016-09-22,2016-09-26,Second Class,MG-17875,Michael Grace,Home Office,United States,Arlington,Virginia,22204.0,South,FUR-FU-10002554,Furniture,Furnishings,"Westinghouse Floor Lamp with Metal Mesh Shade, Black",47.98,2016,9,September,3,Thursday,38,4,0.19210183198163575,38.76295410152111,0.32378407369479945,12.55082718743504,0.2615845599715515,True
5842,CA-2016-126725,2016-11-17,2016-11-21,Standard Class,BS-11665,Brian Stugart,Consumer,United States,San Diego,California,92105.0,West,TEC-PH-10003174,Technology,Phones,RCA ViSYS 25825 Wireless digital phone,415.968,2016,11,November,4,Thursday,46,4,0.07886240873749631,383.16376156228114,0.1676578972489464,64.24043056552873,0.15443599162803082,True
5843,CA-2016-126725,2016-11-17,2016-11-21,Standard Class,BS-11665,Brian Stugart,Consumer,United States,San Diego,California,92105.0,West,OFF-ST-10001418,Office Supplies,Storage,Carina Media Storage Towers in Natural & Black,304.9,2016,11,November,4,Thursday,46,4,0.07486283165673568,282.07432262786125,0.3796073555542959,107.07748768253171,0.35118887399977605,True
5844,CA-2016-126725,2016-11-17,2016-11-21,Standard Class,BS-11665,Brian Stugart,Consumer,United States,San Diego,California,92105.0,West,FUR-FU-10002813,Furniture,Furnishings,"DAX Contemporary Wood Frame with Silver Metal Mat, Desktop, 11 x 14 Size",80.96,2016,11,November,4,Thursday,46,4,0.15769167008362567,68.19328239002965,0.2931058245200132,19.98784826165574,0.24688547754021417,True
5845,CA-2016-126725,2016-11-17,2016-11-21,Standard Class,BS-11665,Brian Stugart,Consumer,United States,San Diego,California,92105.0,West,OFF-ST-10000129,Office Supplies,Storage,Fellowes Recycled Storage Drawers,777.21,2016,11,November,4,Thursday,46,4,0.1944813389420635,626.057158560839,0.31530031319911656,197.3960181747815,0.2539802861193004,True
5846,CA-2016-126725,2016-11-17,2016-11-21,Standard Class,BS-11665,Brian Stugart,Consumer,United States,San Diego,California,92105.0,West,OFF-PA-10001639,Office Supplies,Paper,Xerox 203,32.4,2016,11,November,4,Thursday,46,4,0.04659939761059051,30.890179517416865,0.32898183613629645,10.162307976219616,0.31365148074751903,True
5847,CA-2016-126725,2016-11-17,2016-11-21,Standard Class,BS-11665,Brian Stugart,Consumer,United States,San Diego,California,92105.0,West,FUR-CH-10001708,Furniture,Chairs,Office Star - Contemporary Swivel Chair with Padded Adjustable Arms and Flex Back,225.568,2016,11,November,4,Thursday,46,4,0.2618491673506965,166.5032070190381,0.2944429173559146,13.841933047356973,0.06136479042841614,True
5848,CA-2016-126725,2016-11-17,2016-11-21,Standard Class,BS-11665,Brian Stugart,Consumer,United States,San Diego,California,92105.0,West,FUR-FU-10001591,Furniture,Furnishings,Advantus Panel Wall Certificate Holder - 8.5x11,36.6,2016,11,November,4,Thursday,46,4,0.2641251186134389,26.933020658748138,0.3402126021889496,0.535374026976643,0.014627705655099537,True
5849,CA-2016-121783,2016-11-10,2016-11-14,Standard Class,PO-19180,Philisse Overcash,Home Office,United States,Roseville,Minnesota,55113.0,Central,OFF-AP-10003849,Office Supplies,Appliances,Hoover Shoulder Vac Commercial Portable Vacuum,715.64,2016,11,November,4,Thursday,45,4,0.0011140011207101176,714.8427762379749,0.2703017224155947,193.22323367347016,0.2700006059938938,True
5850,CA-2016-121783,2016-11-10,2016-11-14,Standard Class,PO-19180,Philisse Overcash,Home Office,United States,Roseville,Minnesota,55113.0,Central,OFF-ST-10000078,Office Supplies,Storage,Tennsco 6- and 18-Compartment Lockers,795.51,2016,11,November,4,Thursday,45,4,0.1986352436250976,637.4936773437986,0.39519201781032626,251.93241269082083,0.3166929550738782,True
5851,CA-2016-121783,2016-11-10,2016-11-14,Standard Class,PO-19180,Philisse Overcash,Home Office,United States,Roseville,Minnesota,55113.0,Central,TEC-CO-10001571,Technology,Copiers,Sharp 1540cs Digital Laser Copier,549.99,2016,11,November,4,Thursday,45,4,0.08250221305949126,504.61460783941044,0.23834919151977477,120.27448380759168,0.21868485573845284,True
5852,CA-2016-121783,2016-11-10,2016-11-14,Standard Class,PO-19180,Philisse Overcash,Home Office,United States,Roseville,Minnesota,55113.0,Central,OFF-BI-10001658,Office Supplies,Binders,GBC Standard Therm-A-Bind Covers,74.76,2016,11,November,4,Thursday,45,4,0.13648991727015827,64.55601378488298,0.32248111463587775,20.81809528179815,0.2784656939780384,True
5853,CA-2016-121783,2016-11-10,2016-11-14,Standard Class,PO-19180,Philisse Overcash,Home Office,United States,Roseville,Minnesota,55113.0,Central,FUR-FU-10004351,Furniture,Furnishings,Staple-based wall hangings,29.22,2016,11,November,4,Thursday,45,4,0.25483809834286497,21.773630766421483,0.23193512615215722,1.1920548404862688,0.04079585354162453,True
5854,US-2015-138835,2015-09-10,2015-09-14,Standard Class,DA-13450,Dianna Arnett,Home Office,United States,Virginia Beach,Virginia,23464.0,South,OFF-BI-10003314,Office Supplies,Binders,Tuff Stuff Recycled Round Ring Binders,9.64,2015,9,September,3,Thursday,37,4,0.11104061778285793,8.56956844457325,0.25875337088963524,2.2174047221027764,0.23002123673265315,True
5855,CA-2016-112214,2016-08-05,2016-08-11,Standard Class,AH-10690,Anna Häberlin,Corporate,United States,Dallas,Texas,75220.0,Central,OFF-ST-10001505,Office Supplies,Storage,"Perma STOR-ALL Hanging File Box, 13 1/8""W x 12 1/4""D x 10 1/2""H",33.488,2016,8,August,3,Friday,31,6,0.05065417913349404,31.79169284917755,0.34775580677909373,11.055745795638884,0.3301405218477928,True
5856,CA-2016-112214,2016-08-05,2016-08-11,Standard Class,AH-10690,Anna Häberlin,Corporate,United States,Dallas,Texas,75220.0,Central,OFF-SU-10003567,Office Supplies,Supplies,Stiletto Hand Letter Openers,23.04,2016,8,August,3,Friday,31,6,0.007096681029139496,22.876492469088625,0.39777718875955614,9.09974686303323,0.39495429093026174,True
5857,CA-2016-112214,2016-08-05,2016-08-11,Standard Class,AH-10690,Anna Häberlin,Corporate,United States,Dallas,Texas,75220.0,Central,OFF-BI-10002982,Office Supplies,Binders,Avery Self-Adhesive Photo Pockets for Polaroid Photos,1.362,2016,8,August,3,Friday,31,6,0.16720433168919457,1.1342677002393171,0.36244074310769003,0.4111048281577887,0.3018390808794337,True
5858,CA-2016-112214,2016-08-05,2016-08-11,Standard Class,AH-10690,Anna Häberlin,Corporate,United States,Dallas,Texas,75220.0,Central,FUR-FU-10002364,Furniture,Furnishings,"Eldon Expressions Wood Desk Accessories, Oak",14.76,2016,8,August,3,Friday,31,6,0.29663245798228166,10.381704920181523,0.24800470085360118,-0.21204076290419682,-0.014365905345812793,False
5859,US-2018-153255,2018-09-03,2018-09-07,Second Class,JK-15730,Joe Kamberova,Consumer,United States,Concord,California,94521.0,West,FUR-BO-10004218,Furniture,Bookcases,"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",239.666,2018,9,September,3,Monday,36,4,0.1489623462568271,203.96479032201125,0.22019075517782546,44.91116121069049,0.18739062366247397,True
5860,CA-2016-108119,2016-11-01,2016-11-08,Standard Class,MS-17530,MaryBeth Skach,Consumer,United States,Conway,Arkansas,72032.0,South,FUR-TA-10002530,Furniture,Tables,"Iceberg OfficeWorks 42"" Round Tables",301.96,2016,11,November,4,Tuesday,44,7,0.17527412545965354,249.03422507620303,0.3214013262462524,80.03993022019938,0.26506798986686775,True
5861,CA-2016-157434,2016-04-29,2016-05-04,Second Class,JK-15640,Jim Kriz,Home Office,United States,Philadelphia,Pennsylvania,19120.0,East,OFF-PA-10001526,Office Supplies,Paper,Xerox 1949,7.968,2016,4,April,2,Friday,17,5,0.14823053465713174,6.786899099851974,0.3297505386833304,2.2379836341655985,0.2808714400308231,True
5862,CA-2017-101525,2017-05-01,2017-05-04,Second Class,CM-12235,Chris McAfee,Consumer,United States,Little Rock,Arkansas,72209.0,South,OFF-PA-10001497,Office Supplies,Paper,Xerox 1914,109.92,2017,5,May,2,Monday,18,3,0.035675000387218096,105.998603957437,0.26491947972314484,28.08109501178389,0.25546847718144006,True
5863,CA-2017-101525,2017-05-01,2017-05-04,Second Class,CM-12235,Chris McAfee,Consumer,United States,Little Rock,Arkansas,72209.0,South,OFF-PA-10003936,Office Supplies,Paper,Xerox 1994,19.44,2017,5,May,2,Monday,18,3,0.08436576051495877,17.799929615589203,0.3691911464330695,6.5715764212073235,0.33804405458885406,True
5864,CA-2017-101525,2017-05-01,2017-05-04,Second Class,CM-12235,Chris McAfee,Consumer,United States,Little Rock,Arkansas,72209.0,South,OFF-AR-10000716,Office Supplies,Art,DIXON Ticonderoga Erasable Checking Pencils,11.16,2017,5,May,2,Monday,18,3,0.08455158416682068,10.216404320698281,0.25850595984965213,2.6410014051342423,0.23664887142779947,True
5865,US-2015-117968,2015-08-05,2015-08-07,Second Class,RS-19420,Ricardo Sperren,Corporate,United States,Meriden,Connecticut,6450.0,East,OFF-AP-10002765,Office Supplies,Appliances,Fellowes Advanced Computer Series Surge Protectors,79.47,2015,8,August,3,Wednesday,32,2,0.1519928516610497,67.39112807849638,0.2514041448850871,16.942408927415766,0.21319251198459502,True
5866,US-2015-117968,2015-08-05,2015-08-07,Second Class,RS-19420,Ricardo Sperren,Corporate,United States,Meriden,Connecticut,6450.0,East,OFF-AR-10004165,Office Supplies,Art,"Binney & Smith inkTank Erasable Pocket Highlighter, Chisel Tip, Yellow",4.56,2015,8,August,3,Wednesday,32,2,0.1675321811552111,3.796053253932237,0.37923355578722695,1.4395907734463955,0.31569973101894644,True
5867,US-2015-117968,2015-08-05,2015-08-07,Second Class,RS-19420,Ricardo Sperren,Corporate,United States,Meriden,Connecticut,6450.0,East,FUR-CH-10002335,Furniture,Chairs,Hon GuestStacker Chair,1133.35,2015,8,August,3,Wednesday,32,2,0.2088499428991277,896.6499172152735,0.3261383678682792,292.43194054981694,0.2580243883617744,True
5868,CA-2017-158211,2017-01-04,2017-01-08,Standard Class,BP-11185,Ben Peterman,Corporate,United States,Philadelphia,Pennsylvania,19143.0,East,OFF-AR-10004078,Office Supplies,Art,Newell 312,4.672,2017,1,January,1,Wednesday,1,4,0.11259384698084059,4.145961546905513,0.2629831037725038,1.0903178357266627,0.23337282442779597,True
5869,CA-2017-158211,2017-01-04,2017-01-08,Standard Class,BP-11185,Ben Peterman,Corporate,United States,Philadelphia,Pennsylvania,19143.0,East,OFF-BI-10002026,Office Supplies,Binders,Avery Arch Ring Binders,104.58,2017,1,January,1,Wednesday,1,4,0.15234969938577705,88.64726843823544,0.2918374988611928,25.87059710189139,0.24737614364019309,True
5870,CA-2017-152247,2017-11-07,2017-11-12,Standard Class,MA-17995,Michelle Arnett,Home Office,United States,Cheyenne,Wyoming,82001.0,West,FUR-CH-10001215,Furniture,Chairs,Global Troy Executive Leather Low-Back Tilter,1603.136,2017,11,November,4,Tuesday,45,5,0.11107814600418785,1425.0626253274302,0.21618417822414743,308.0759925743566,0.19217084051157018,True
5871,CA-2017-128223,2017-06-14,2017-06-14,Same Day,EB-13705,Ed Braxton,Corporate,United States,Anaheim,California,92804.0,West,FUR-TA-10001771,Furniture,Tables,"Bush Cubix Conference Tables, Fully Assembled",1293.488,2017,6,June,2,Wednesday,24,0,0.22327126471980496,1004.689298340109,0.2908404087201073,292.2042461659551,0.22590410283354395,True
